,Name,size,MRP,price,url
747,Bakson's Fair Skin Facial Kit,box of 1 Kit,₹740,₹646,/otc/bakson-s-fair-skin-facial-kit-otc400500
748,Homeo Nest Eutonsil Tab,bottle of 50 gm Tablet,₹189,₹170,/otc/homeo-nest-eutonsil-tab-otc608778
749,Dr. Reckeweg China Dilution 6 CH,bottle of 11 ml Dilution,₹135,₹116,/otc/dr.-reckeweg-china-dilution-6-ch-otc373344
750,Hairgro Gel,tube of 75 gm Gel,₹170,₹148,/otc/hairgro-gel-otc617675
751,Dr Batra's Hair Oil Enriched with Jojoba,bottle of 200 ml Oil,₹199,₹139,/otc/dr-batra-s-hair-oil-enriched-with-jojoba-otc375477
752,ADEL Ginseng Quinquefolium Mother Tincture Q,bottle of 20 ml Mother Tincture,₹300,₹270,/otc/adel-ginseng-quinquefolium-mother-tincture-q-otc328831
753,ADEL Solidago. Mother Tincture Q,bottle of 20 ml Mother Tincture,₹270,₹243,/otc/adel-solidago.-mother-tincture-q-otc724366
754,Lord's L 149 Obesity Drop,bottle of 30 ml Drop,₹160,₹108,/otc/lord-s-l-149-obesity-drop-otc449162
755,New Life Bach Flower Vine 30,bottle of 30 ml Dilution,₹100,₹78,/otc/new-life-bach-flower-vine-30-otc386725
756,Dr. Reckeweg Bellis Per Mother Tincture Q,bottle of 20 ml Mother Tincture,₹255,₹227,/otc/dr.-reckeweg-bellis-per-mother-tincture-q-otc327786
757,ADEL Myristica Sebifera Mother Tincture Q,bottle of 20 ml Mother Tincture,₹270,₹243,/otc/adel-myristica-sebifera-mother-tincture-q-otc327513
758,Wheezal Livcol Syrup,bottle of 120 ml Syrup,₹120,₹91,/otc/wheezal-livcol-syrup-otc339144
759,ADEL Fel Tauri Trituration Tablet 6X,bottle of 20 gm Trituration Tablet,₹260,₹234,/otc/adel-fel-tauri-trituration-tablet-6x-otc757899
760,Dr. Reckeweg Cedron Dilution 30 CH,bottle of 11 ml Dilution,₹135,₹113,/otc/dr.-reckeweg-cedron-dilution-30-ch-otc326844
761,Dr. Reckeweg Acid Phosphoric Dilution 200 CH,bottle of 11 ml Dilution,₹160,₹143,/otc/dr.-reckeweg-acid-phosphoric-dilution-200-ch-otc375710
762,Adven A-143 Migraine & Ache Drop,bottle of 30 ml Drop,₹170,₹136,/otc/adven-a-143-migraine-ache-drop-otc517155
763,Wheezal Kid Kare Formula 21 Syrup,bottle of 120 ml Syrup,₹130,₹112,/otc/wheezal-kid-kare-formula-21-syrup-otc339129
764,Bjain Bio-Combination No. 21 Tablet,bottle of 450 gm Biocombination Tablet,₹655,₹557,/otc/bjain-bio-combination-no.-21-tablet-otc483997
765,SBL Paris Quadrifolia Dilution 30 CH,bottle of 30 ml Dilution,₹95,₹76,/otc/sbl-paris-quadrifolia-dilution-30-ch-otc355595
766,ADEL Bio-Combination 17 Tablet,bottle of 20 gm Biocombination Tablet,₹180,₹162,/otc/adel-bio-combination-17-tablet-otc339643
767,Dr. Reckeweg Kali Ars Dilution 30 CH,bottle of 11 ml Dilution,₹135,₹113,/otc/dr.-reckeweg-kali-ars-dilution-30-ch-otc376085
768,ADEL Bio-Combination 20 Tablet,bottle of 20 gm Biocombination Tablet,₹180,₹162,/otc/adel-bio-combination-20-tablet-otc339645
769,SBL Calcarea Sulphurica Biochemic Tablet 200X,bottle of 25 gm Biochemic Tablet,₹100,₹80,/otc/sbl-calcarea-sulphurica-biochemic-tablet-200x-otc368283
770,Dr Willmar Schwabe India Iris Versicolor Dilution 200 CH,bottle of 30 ml Dilution,₹110,₹81,/otc/dr-willmar-schwabe-india-iris-versicolor-dilution-200-ch-otc404235
771,Bjain Yohimbinum Globules 3X,bottle of 6 gm Globules,₹85,₹57,/otc/bjain-yohimbinum-globules-3x-otc443877
772,Dr Willmar Schwabe India Magnesia Phosphoricum Biochemic Tablet 200X,bottle of 550 gm Biochemic Tablet,₹735,₹640,/otc/dr-willmar-schwabe-india-magnesia-phosphoricum-biochemic-tablet-200x-otc448513
773,ADEL Rhus Tox Dilution 1000,bottle of 10 ml Dilution,₹210,₹188,/otc/adel-rhus-tox-dilution-1000-otc334320
774,Dr. Reckeweg Tarentula Hispanica Dilution 200 CH,bottle of 11 ml Dilution,₹145,₹125,/otc/dr.-reckeweg-tarentula-hispanica-dilution-200-ch-otc331603
775,ADEL Jonesia Ashoka Mother Tincture Q,bottle of 20 ml Mother Tincture,₹300,₹270,/otc/adel-jonesia-ashoka-mother-tincture-q-otc327594
776,ADEL Sedum Acre Mother Tincture Q,bottle of 20 ml Mother Tincture,₹340,₹306,/otc/adel-sedum-acre-mother-tincture-q-otc327306
777,SBL Acidum Sarcolacticum Dilution 30 CH,bottle of 30 ml Dilution,₹95,₹64,/otc/sbl-acidum-sarcolacticum-dilution-30-ch-otc350617
778,Bakson's Cantharis Ointment,tube of 25 gm Ointment,₹70,₹62,/otc/bakson-s-cantharis-ointment-otc327240
779,SBL Mangifera Indica Dilution 30 CH,bottle of 30 ml Dilution,₹95,₹78,/otc/sbl-mangifera-indica-dilution-30-ch-otc354500
780,SBL Lycopodium Clavatum 0/3 LM,bottle of 20 gm Globules,₹175,₹157,/otc/sbl-lycopodium-clavatum-0-3-lm-otc365596
781,Dr Batra's Hair Fall Control Serum,pump bottle of 125 ml Serum,₹699,₹524,/otc/dr-batra-s-hair-fall-control-serum-otc375462
782,Bjain Strophanthus Hispidus Mother Tincture Q,bottle of 100 ml Mother Tincture,₹1380,₹1173,/otc/bjain-strophanthus-hispidus-mother-tincture-q-otc445611
783,Bhandari Bach Flower Beech 30,bottle of 30 ml Dilution,₹110,₹82,/otc/bhandari-bach-flower-beech-30-otc386866
784,Bjain Cuprum Metallicum Dilution 6 CH,bottle of 12 ml Dilution,₹55,₹49,/otc/bjain-cuprum-metallicum-dilution-6-ch-otc713005
785,Dr Batra's Hair Oil Enriched with Jojoba,bottle of 100 ml Oil,₹135,₹84,/otc/dr-batra-s-hair-oil-enriched-with-jojoba-otc328897
786,Bakson's Kof Aid Cough Syrup Sugar Free,bottle of 450 ml Syrup,₹225,₹191,/otc/bakson-s-kof-aid-cough-syrup-sugar-free-otc659103
787,ADEL Ruta Graveolens Mother Tincture Q,bottle of 20 ml Mother Tincture,₹270,₹243,/otc/adel-ruta-graveolens-mother-tincture-q-otc328776
788,Bakson's Alfavena Malt,jar of 300 gm Powder,₹265,₹231,/otc/bakson-s-alfavena-malt-otc624159
789,Dr Willmar Schwabe India Bio-Combination 04 (BC 04) Tablet,bottle of 550 gm Biocombination Tablet,₹735,₹640,/otc/dr-willmar-schwabe-india-bio-combination-04-bc-04-tablet-otc448533
790,SBL Sulphur 0/5 LM,bottle of 20 gm Globules,₹175,₹157,/otc/sbl-sulphur-0-5-lm-otc363121
791,ADEL Phytolacca Berry Tablet,bottle of 20 gm Tablet,₹280,₹252,/otc/adel-phytolacca-berry-tablet-otc325891
792,ADEL Gelsemium Mother Tincture Q,bottle of 20 ml Mother Tincture,₹300,₹270,/otc/adel-gelsemium-mother-tincture-q-otc327672
793,Dr. Reckeweg Copaiva Off Dilution 30 CH,bottle of 11 ml Dilution,₹135,₹117,/otc/dr.-reckeweg-copaiva-off-dilution-30-ch-otc326810
794,ADEL Sabina Mother Tincture Q,bottle of 20 ml Mother Tincture,₹300,₹270,/otc/adel-sabina-mother-tincture-q-otc328827
795,Dr. Reckeweg Petroselinum Sativum Dilution 30 CH,bottle of 11 ml Dilution,₹135,₹118,/otc/dr.-reckeweg-petroselinum-sativum-dilution-30-ch-otc326492
796,ADEL Bio-Combination 25 Tablet,bottle of 20 gm Biocombination Tablet,₹180,₹162,/otc/adel-bio-combination-25-tablet-otc339650
797,ADEL Aconite Nap.  Dilution CM,bottle of 10 ml Dilution,₹290,₹261,/otc/adel-aconite-nap.-dilution-cm-otc763765
798,SBL Natrum Phosphoricum Biochemic Tablet 200X,bottle of 25 gm Biochemic Tablet,₹100,₹81,/otc/sbl-natrum-phosphoricum-biochemic-tablet-200x-otc368301
799,Wheezal WL06 Cervical Spondylitis (Mild) Drop,bottle of 30 ml Drop,₹170,₹148,/otc/wheezal-wl06-cervical-spondylitis-mild-drop-otc387862
